Freq(MHz),Loss
16928.75,-19.06
16940.9375,-19.15
16953.125,-19.24
16965.3125,-19.5
16977.5,-19.69
16989.6875,-19.83
17001.875,-19.97
17014.0625,-20.07
17026.25,-20.09
17038.4375,-20.17
17050.625,-20.12
17062.8125,-20.1
17075,-19.96
17087.1875,-19.83
17099.375,-19.76
17111.5625,-19.63
17123.75,-19.45
17135.9375,-19.43
17148.125,-19.42
17160.3125,-19.38
17172.5,-19.36
17184.6875,-19.45
17196.875,-19.61
17209.0625,-19.73
17221.25,-19.91
17233.4375,-20.04
17245.625,-20.09
17257.8125,-20.2
17270,-20.19
17282.1875,-20.1
17294.375,-20.09
17306.5625,-20.08
17318.75,-20.02
17330.9375,-19.9
17343.125,-19.69
17355.3125,-19.63
17367.5,-19.47
17379.6875,-19.37
17391.875,-19.3
17404.0625,-19.23
17416.25,-19.34
17428.4375,-19.28
17440.625,-19.27
17452.8125,-19.3
17465,-19.37
17477.1875,-19.32
17489.375,-19.37
17501.5625,-19.44
17513.75,-19.48
17525.9375,-19.61
17538.125,-19.56
17550.3125,-19.61
17562.5,-19.56
17574.6875,-19.59
17586.875,-19.74
17599.0625,-19.92
17611.25,-20.01
17623.4375,-20.15
17635.625,-20.23
17647.8125,-20.4
17660,-20.42
17672.1875,-20.42
17684.375,-20.43
17696.5625,-20.53
17708.75,-20.4
17720.9375,-20.29
17733.125,-20.19
17745.3125,-20.05
17757.5,-19.87
17769.6875,-19.73
17781.875,-19.42
17794.0625,-19.45
17806.25,-19.38
17818.4375,-19.26
17830.625,-19.32
17842.8125,-19.43
17855,-19.57
17867.1875,-19.81
17879.375,-19.98
17891.5625,-20.2
17903.75,-20.34
17915.9375,-20.7
17928.125,-20.69
17940.3125,-20.82
17952.5,-21.02
17964.6875,-21.01
17976.875,-21.01
17989.0625,-21.03
18001.25,-20.85
18013.4375,-20.78
18025.625,-20.69
18037.8125,-20.51
18050,-20.39
18062.1875,-20.3
18074.375,-20.15
18086.5625,-20.11
18098.75,-20.13
18110.9375,-20.1
18123.125,-20.08
18135.3125,-20.12
18147.5,-20.22
18159.6875,-20.37
18171.875,-20.46
18184.0625,-20.48
18196.25,-20.53
18208.4375,-20.75
18220.625,-20.74
18232.8125,-20.75
18245,-20.8
18257.1875,-20.82
18269.375,-20.92
18281.5625,-20.78
18293.75,-20.85
18305.9375,-20.76
18318.125,-20.73
18330.3125,-20.7
18342.5,-20.64
18354.6875,-20.58
18366.875,-20.5
18379.0625,-20.45
18391.25,-20.44
18403.4375,-20.29
18415.625,-20.26
18427.8125,-20.12
18440,-20.19
18452.1875,-20.07
18464.375,-20.05
18476.5625,-20.21
18488.75,-20.24
18500.9375,-20.26
18513.125,-20.38
18525.3125,-20.56
18537.5,-20.73
18549.6875,-20.8
18561.875,-21.01
18574.0625,-21.02
18586.25,-21.12
18598.4375,-21.28
18610.625,-21.31
18622.8125,-21.17
18635,-21.18
18647.1875,-20.97
18659.375,-20.92
18671.5625,-20.79
18683.75,-20.8
18695.9375,-20.56
18708.125,-20.33
18720.3125,-20.14
18732.5,-20.04
18744.6875,-19.91
18756.875,-19.93
18769.0625,-19.89
18781.25,-19.89
18793.4375,-20.03
18805.625,-20.15
18817.8125,-20.24
18830,-20.46
18842.1875,-20.54
18854.375,-20.88
18866.5625,-20.98
18878.75,-21.05
18890.9375,-21.17
18903.125,-21.15
18915.3125,-21.33
18927.5,-21.38
18939.6875,-21.3
18951.875,-21.21
18964.0625,-21.1
18976.25,-20.99
18988.4375,-20.91
19000.625,-20.87
19012.8125,-20.74
19025,-20.63
19037.1875,-20.5
19049.375,-20.38
19061.5625,-20.36
19073.75,-20.3
19085.9375,-20.2
19098.125,-20.42
19110.3125,-20.43
19122.5,-20.59
19134.6875,-20.65
19146.875,-20.85
19159.0625,-20.85
19171.25,-20.91
19183.4375,-21.06
19195.625,-21.16
19207.8125,-21.25
19220,-21.4
19232.1875,-21.38
19244.375,-21.33
19256.5625,-21.28
19268.75,-21.21
19280.9375,-21.13
19293.125,-20.95
19305.3125,-21.07
19317.5,-20.87
19329.6875,-20.82
19341.875,-20.7
19354.0625,-20.6
19366.25,-20.56
19378.4375,-20.37
19390.625,-20.35
19402.8125,-20.47
19415,-20.43
19427.1875,-20.39
19439.375,-20.53
19451.5625,-20.54
19463.75,-20.44
19475.9375,-20.59
19488.125,-20.52
19500.3125,-20.63
19512.5,-20.64
19524.6875,-20.58
19536.875,-20.66
19549.0625,-20.69
19561.25,-20.63
19573.4375,-20.67
19585.625,-20.53
19597.8125,-20.5
19610,-20.47
19622.1875,-20.32
19634.375,-20.28
19646.5625,-20.19
19658.75,-20.13
19670.9375,-20.14
19683.125,-20.13
19695.3125,-19.98
19707.5,-19.99
19719.6875,-19.99
19731.875,-20.04
19744.0625,-20.12
19756.25,-20.27
19768.4375,-20.45
19780.625,-20.53
19792.8125,-20.67
19805,-20.7
19817.1875,-21
19829.375,-20.9
19841.5625,-21.09
19853.75,-21.13
19865.9375,-21.22
19878.125,-21.19
19890.3125,-21.25
19902.5,-21.1
19914.6875,-20.99
19926.875,-21.03
19939.0625,-20.85
19951.25,-20.7
19963.4375,-20.76
19975.625,-20.58
19987.8125,-20.59
20000,-20.53
